name,mill,code
100% Super 100s Red Pattern,Holland & Sherry,7718212CP
100% Super 100s Tan Pattern,Holland & Sherry,7718213CP
100% Super 100s Brown Pattern,Holland & Sherry,7718214CP
100% Super 100s Brown Pattern,Holland & Sherry,7718215CP
100% Super 100s Olive Pattern,Holland & Sherry,7718216CP
100% Super 100s Green Pattern,Holland & Sherry,7718217CP
100% Super 100s Green Pattern,Holland & Sherry,7718218CP
100% Super 100s Navy Pattern,Holland & Sherry,7718219CP
100% Wool Grey Twill,Holland & Sherry,7718301CP
100% Wool Grey Twill,Holland & Sherry,7718302CP
100% Wool Charcoal Twill,Holland & Sherry,7718303CP
100% Wool Black Twill,Holland & Sherry,7718304CP
100% Wool Navy Twill,Holland & Sherry,7718305CP
"95% LambsWool, 5% Cashmere Blue Stripe",Holland & Sherry,7718000CP
100% Super 100s Brown Houndstooth,Holland & Sherry,7718100CP
100% Wool Ivory Twill,Holland & Sherry,7718300CP
100% Super 170s Grey Plaid,Holland & Sherry,7818000CP
100% Super 170s Brown Plaid,Holland & Sherry,7818001CP
100% Super 170s Brown Plaid,Holland & Sherry,7818002CP
100% Super 170s Blue Plaid,Holland & Sherry,7818003CP
100% Super 170s Grey Plaid,Holland & Sherry,7818004CP
100% Super 170s Grey Plaid,Holland & Sherry,7818005CP
100% Super 170s Grey Plaid,Holland & Sherry,7818006CP
100% Super 170s Navy Plaid,Holland & Sherry,7818007CP
100% Super 170s Navy Plaid,Holland & Sherry,7818008CP
100% Super 170s Navy Windowpane,Holland & Sherry,7818009CP
100% Super 170s Navy Plaid,Holland & Sherry,7818010CP
100% Super 170s Blue Plaid,Holland & Sherry,7818011CP
100% Super 170s Grey Plaid,Holland & Sherry,7818012CP
100% Super 170s Grey Plaid,Holland & Sherry,7818013CP
100% Super 170s Grey Plaid,Holland & Sherry,7818014CP
100% Super 170s Blue Plaid,Holland & Sherry,7818015CP
100% Super 170s Blue Plaid,Holland & Sherry,7818016CP
100% Super 170s Navy Plaid,Holland & Sherry,7818017CP
100% Super 170s Charcoal Plaid,Holland & Sherry,7818018CP
100% Super 170s Charcoal Windowpane,Holland & Sherry,7818019CP
100% Super 170s Grey Plaid,Holland & Sherry,7818020CP
100% Super 170s Grey PinStripe,Holland & Sherry,7818021CP
100% Super 170s Navy PinStripe,Holland & Sherry,7818022CP
100% Super 170s Navy PinStripe,Holland & Sherry,7818023CP
100% Super 170s Grey PinStripe,Holland & Sherry,7818024CP
100% Super 170s Grey PinStripe,Holland & Sherry,7818025CP
100% Super 170s Navy PinStripe,Holland & Sherry,7818026CP
100% Super 170s Blue PinStripe,Holland & Sherry,7818027CP
100% Super 170s Light Blue PinStripe,Holland & Sherry,7818028CP
100% Super 170s Blue Check,Holland & Sherry,7818029CP
100% Super 170s Blue Birdseye,Holland & Sherry,7818030CP
100% Super 170s Grey Birdseye,Holland & Sherry,7818031CP
100% Super 170s Grey Sharkskin,Holland & Sherry,7818032CP
100% Super 170s Grey Sharkskin,Holland & Sherry,7818033CP
100% Super 170s Charcoal Sharkskin,Holland & Sherry,7818034CP
100% Super 170s Blue Sharkskin,Holland & Sherry,7818035CP
100% Super 170s Blue Sharkskin,Holland & Sherry,7818036CP
100% Super 170s Blue Herringbone,Holland & Sherry,7818037CP
100% Super 170s Navy Herringbone,Holland & Sherry,7818038CP
100% Super 170s Charcoal Herringbone,Holland & Sherry,7818039CP
100% Super 170s Grey Herringbone,Holland & Sherry,7818040CP
100% Super 170s Grey Solid,Holland & Sherry,7818041CP
100% Super 170s Charcoal Solid,Holland & Sherry,7818042CP
100% Super 170s Black Solid,Holland & Sherry,7818043CP
100% Super 170s Navy Solid,Holland & Sherry,7818044CP
100% Super 170s Blue Solid,Holland & Sherry,7818045CP
100% Super 170s Blue Solid,Holland & Sherry,7818046CP
100% Wool Orange Check,Holland & Sherry,8818001CP
100% Wool Brown Check,Holland & Sherry,8818002CP
100% Wool Grey Check,Holland & Sherry,8818003CP
100% Wool Green Check,Holland & Sherry,8818004CP
100% Wool Blue Check,Holland & Sherry,8818005CP
100% Wool Navy Check,Holland & Sherry,8818006CP
100% Wool Navy Check,Holland & Sherry,8818007CP
100% Wool Blue Plaid,Holland & Sherry,8818008CP
100% Wool Blue Plaid,Holland & Sherry,8818009CP
100% Wool Tan Pattern,Holland & Sherry,8818010CP
100% Wool Green Check,Holland & Sherry,8818011CP
100% Wool Green Pattern,Holland & Sherry,8818012CP
100% Wool Brown Plaid,Holland & Sherry,8818013CP
100% Wool Brown Plaid,Holland & Sherry,8818014CP
100% Wool Brown Plaid,Holland & Sherry,8818015CP
100% Wool Blue Plaid,Holland & Sherry,8818016CP
100% Wool Navy Plaid,Holland & Sherry,8818017CP
100% Wool Blue Check,Holland & Sherry,8818018CP
100% Wool Blue Plaid,Holland & Sherry,8818019CP
100% Wool Brown Check,Holland & Sherry,8818020CP
100% Wool Brown Pattern,Holland & Sherry,8818021CP
100% Wool Blue Pattern,Holland & Sherry,8818022CP
100% Wool Grey Plaid,Holland & Sherry,8818023CP
100% Wool Blue Pattern,Holland & Sherry,8818024CP
100% Wool Light Blue Plaid,Holland & Sherry,8818025CP
100% Wool Blue Herringbone,Holland & Sherry,8818026CP
100% Wool Navy Herringbone,Holland & Sherry,8818027CP
100% Wool Grey Herringbone,Holland & Sherry,8818028CP
100% Wool Grey Herringbone,Holland & Sherry,8818029CP
100% Wool Pink Herringbone,Holland & Sherry,8818030CP
100% Wool Purple Herringbone,Holland & Sherry,8818031CP
100% Wool Purple Herringbone,Holland & Sherry,8818032CP
100% Wool Red Herringbone,Holland & Sherry,8818033CP
100% Wool Red Herringbone,Holland & Sherry,8818034CP
100% Wool Green Herringbone,Holland & Sherry,8818035CP
100% Wool Olive Herringbone,Holland & Sherry,8818036CP
100% Wool Green Herringbone,Holland & Sherry,8818037CP
100% Wool Green Herringbone,Holland & Sherry,8818038CP
100% Wool Yellow Herringbone,Holland & Sherry,8818039CP
100% Wool Orange Herringbone,Holland & Sherry,8818040CP
100% Wool Brown Herringbone,Holland & Sherry,8818041CP
100% Wool Brown Herringbone,Holland & Sherry,8818042CP
100% Wool Brown Herringbone,Holland & Sherry,8818043CP
100% Wool Brown Textured,Holland & Sherry,8818101CP
100% Wool Blue Textured,Holland & Sherry,8818102CP
100% Wool Grey Textured,Holland & Sherry,8818103CP
100% Wool Grey Textured,Holland & Sherry,8818104CP
100% Wool Grey Textured,Holland & Sherry,8818105CP
100% Wool Grey Textured,Holland & Sherry,8818201CP
100% Wool Brown Textured,Holland & Sherry,8818202CP
100% Wool Brown Textured,Holland & Sherry,8818203CP
100% Wool Navy Textured,Holland & Sherry,8818204CP
100% Wool Blue Textured,Holland & Sherry,8818205CP
100% Wool Blue Textured,Holland & Sherry,8818301CP
100% Wool Grey Textured,Holland & Sherry,8818302CP
"78% Wool, 12% Silk, 10% Nylon Charcoal Textured",Holland & Sherry,8818401CP
"78% Wool, 12% Silk, 10% Nylon Navy Textured",Holland & Sherry,8818402CP
"78% Wool, 12% Silk, 10% Nylon Blue Textured",Holland & Sherry,8818403CP
"78% Wool, 12% Silk, 10% Nylon Light Blue Textured",Holland & Sherry,8818404CP
"78% Wool, 12% Silk, 10% Nylon Purple Textured",Holland & Sherry,8818405CP
"78% Wool, 12% Silk, 10% Nylon Purple Textured",Holland & Sherry,8818406CP
"78% Wool, 12% Silk, 10% Nylon Magenta Textured",Holland & Sherry,8818407CP
"78% Wool, 12% Silk, 10% Nylon Orange Textured",Holland & Sherry,8818408CP
"78% Wool, 12% Silk, 10% Nylon Turqouise Textured",Holland & Sherry,8818409CP
100% Wool Tan Check,Holland & Sherry,8818000CP
100% Wool Tan Textured,Holland & Sherry,8818100CP
100% Wool Grey Textured,Holland & Sherry,8818200CP
100% Wool Blue Pattern,Holland & Sherry,8818300CP
"78% Wool, 12% Silk, 10% Nylon Grey Textured",Holland & Sherry,8818400CP
"90% Super 110's Wool, 10% Cashmere Blue Plaid",Holland & Sherry,9018001CP
"90% Super 110's Wool, 10% Cashmere Blue Plaid",Holland & Sherry,9018002CP
"90% Super 110's Wool, 10% Cashmere Blue Check",Holland & Sherry,9018003CP
"90% Super 110's Wool, 10% Cashmere Navy Check",Holland & Sherry,9018004CP
"90% Super 110's Wool, 10% Cashmere Blue Windowpane",Holland & Sherry,9018005CP
"90% Super 110's Wool, 10% Cashmere Blue Plaid",Holland & Sherry,9018006CP
"90% Super 110's Wool, 10% Cashmere Blue Plaid",Holland & Sherry,9018007CP
"90% Super 110's Wool, 10% Cashmere Green Plaid",Holland & Sherry,9018008CP
"90% Super 110's Wool, 10% Cashmere Brown Plaid",Holland & Sherry,9018009CP
"90% Super 110's Wool, 10% Cashmere Brown Plaid",Holland & Sherry,9018010CP
"90% Super 110's Wool, 10% Cashmere Brown Check",Holland & Sherry,9018011CP
"90% Super 110's Wool, 10% Cashmere Grey Check",Holland & Sherry,9018012CP
"90% Super 110's Wool, 10% Cashmere Grey Plaid",Holland & Sherry,9018013CP
"90% Super 110's Wool, 10% Cashmere Grey Plaid",Holland & Sherry,9018014CP
"90% Super 110's Wool, 10% Cashmere Grey Plaid",Holland & Sherry,9018015CP
"90% Super 110's Wool, 10% Cashmere Grey Plaid",Holland & Sherry,9018016CP
"90% Super 110's Wool, 10% Cashmere Black and White Houndstooth",Holland & Sherry,9018017CP
"90% Super 110's Wool, 10% Cashmere Black Plaid",Holland & Sherry,9018018CP
"90% Super 110's Wool, 10% Cashmere Black Plaid",Holland & Sherry,9018019CP
"95% Super 130's Wool, 5% Cashmere Grey Check",Holland & Sherry,9018101CP
"95% Super 130's Wool, 5% Cashmere Grey Plaid",Holland & Sherry,9018102CP
"95% Super 130's Wool, 5% Cashmere Green Plaid",Holland & Sherry,9018103CP
"95% Super 130's Wool, 5% Cashmere Green Plaid",Holland & Sherry,9018104CP
"95% Super 130's Wool, 5% Cashmere Brown Plaid",Holland & Sherry,9018105CP
"95% Super 130's Wool, 5% Cashmere Tan Plaid",Holland & Sherry,9018106CP
"95% Super 130's Wool, 5% Cashmere Red Plaid",Holland & Sherry,9018107CP
"95% Super 130's Wool, 5% Cashmere Blue Plaid",Holland & Sherry,9018108CP
"95% Super 130's Wool, 5% Cashmere Blue Check",Holland & Sherry,9018109CP
"95% Super 130's Wool, 5% Cashmere Navy Check",Holland & Sherry,9018110CP
"95% Super 130's Wool, 5% Cashmere Blue Check",Holland & Sherry,9018111CP
"95% Super 130's Wool, 5% Cashmere Blue Plaid",Holland & Sherry,9018112CP
"90% Super 110's Wool, 10% Cashmere Blue Plaid",Holland & Sherry,9018000CP
"95% Super 130's Wool, 5% Cashmere Black Windowpane",Holland & Sherry,9018100CP
100% Wool Blue Twill,Holland & Sherry,9518001CP
100% Wool Navy Twill,Holland & Sherry,9518002CP
100% Wool Grey Twill,Holland & Sherry,9518003CP
100% Wool Charcoal Twill,Holland & Sherry,9518004CP
100% Wool Black Twill,Holland & Sherry,9518005CP
100% Wool Olive Twill,Holland & Sherry,9518006CP
100% Wool Olive Twill,Holland & Sherry,9518007CP
100% Wool Brown Twill,Holland & Sherry,9518008CP
100% Wool Brown Twill,Holland & Sherry,9518009CP
100% Wool Tan Twill,Holland & Sherry,9518010CP
100% Wool Beige Twill,Holland & Sherry,9518011CP
100% Wool Brown Stripe,Holland & Sherry,9518101CP
100% Wool Olive Stripe,Holland & Sherry,9518102CP
100% Wool Navy Stripe,Holland & Sherry,9518103CP
100% Wool Black Stripe,Holland & Sherry,9518104CP
100% Super 100s Tan Solid,Holland & Sherry,9518301CP
100% Super 100s Tan Solid,Holland & Sherry,9518302CP
100% Super 100s Brown Solid,Holland & Sherry,9518303CP
100% Super 100s Brown Solid,Holland & Sherry,9518304CP
100% Super 100s Grey Sharkskin,Holland & Sherry,9518305CP
100% Super 100s Charcoal Sharkskin,Holland & Sherry,9518306CP
100% Super 100s Black Solid,Holland & Sherry,9518307CP
100% Super 100s Navy Solid,Holland & Sherry,9518308CP
100% Super 100s Blue Solid,Holland & Sherry,9518309CP
100% Super 100s Blue Solid,Holland & Sherry,9518310CP
100% Super 100s Blue Solid,Holland & Sherry,9518311CP
100% Super 100s Light Blue Sharkskin,Holland & Sherry,9518312CP
100% Super 100s Blue Sharkskin,Holland & Sherry,9518313CP
100% Super 100s Navy Sharkskin,Holland & Sherry,9518314CP
100% Super 120s Tan Sharkskin,Holland & Sherry,9518401CP
100% Super 120s Grey Sharkskin,Holland & Sherry,9518402CP
100% Super 120s Charcoal Sharkskin,Holland & Sherry,9518403CP
100% Super 120s Navy Sharkskin,Holland & Sherry,9518404CP
100% Super 120s Blue Sharkskin,Holland & Sherry,9518405CP
100% Super 120s Brown Sharkskin,Holland & Sherry,9518406CP
100% Super 120s Olive,Holland & Sherry,9518407CP
100% Wool Tan Twill,Holland & Sherry,9518501CP
100% Wool Brown Twill,Holland & Sherry,9518502CP
100% Wool Brown Twill,Holland & Sherry,9518503CP
100% Wool Black Twill,Holland & Sherry,9518504CP
100% Wool Charcoal Twill,Holland & Sherry,9518505CP
100% Wool Grey Twill,Holland & Sherry,9518506CP
100% Wool Blue Twill,Holland & Sherry,9518507CP
100% Wool Blue Twill,Holland & Sherry,9518508CP
100% Wool Navy Twill,Holland & Sherry,9518509CP
100% Wool Navy Twill,Holland & Sherry,9518510CP
100% Wool Olive Solid,Holland & Sherry,9518511CP
100% Wool Olive Solid,Holland & Sherry,9518601CP
100% Wool Brown Solid,Holland & Sherry,9518602CP
100% Wool Tan Solid,Holland & Sherry,9518603CP
100% Wool Blue Solid,Holland & Sherry,9518604CP
100% Wool Blue Solid,Holland & Sherry,9518605CP
100% Wool Navy Solid,Holland & Sherry,9518606CP
100% Wool Black Solid,Holland & Sherry,9518607CP
100% Wool Grey Solid,Holland & Sherry,9518608CP
100% Wool Grey Solid,Holland & Sherry,9518609CP
100% Wool Blue Twill,Holland & Sherry,9518000CP
100% Wool Beige Stripe,Holland & Sherry,9518100CP
100% Super 100's Wool Green Solid,Holland & Sherry,9518300CP
100% Super 120's Wool Tan Texture,Holland & Sherry,9518400CP
100% Wool Beige Twill,Holland & Sherry,9518500CP
100% Wool Olive Twill,Holland & Sherry,9518600CP
"36% Silk, 32% Poly, 32% Acrylic Ivory Golden Floral",Holland & Sherry,9718000CP
"55% Poly, 38% Silk, 7% Acrylic Golden Floral",Holland & Sherry,9718001CP
100% Silk Gold Solid,Holland & Sherry,9718002CP
"55% Poly, 38% Silk, 7% Acrylic Golden Floral",Holland & Sherry,9718003CP
"36% Silk, 32% Poly, 32% Acrylic Black Paisley",Holland & Sherry,9718004CP
100% Super 120's Wool Black Windowpane,Holland & Sherry,9718005CP
100% Super 120's Wool Black PinStripe,Holland & Sherry,9718006CP
"85% Super 120's Wool, 16% Lurex Gold Sparkle",Holland & Sherry,9718008CP
"36% Silk, 32% Poly, 32% Acrylic White Paisley",Holland & Sherry,9718009CP
"36% Silk, 32% Poly, 32% Acrylic Silver Paisley",Holland & Sherry,9718010CP
"55% Poly, 38% Silk, 7% Acrylic Silver Floral",Holland & Sherry,9718011CP
"36% Silk, 32% Poly, 32% Acrylic Silver Paisley",Holland & Sherry,9718012CP
100% Silk Silver Solid,Holland & Sherry,9718013CP
"84% Super 120's Wool, 16% Lurex White Sparkle",Holland & Sherry,9718014CP
100% Wool Ivory Solid,Holland & Sherry,9718015CP
100% Super 120's Wool Black Windowpane,Holland & Sherry,9718016CP
100% Super 120's Wool Black PinStripe,Holland & Sherry,9718017CP
"84% Super 120's Wool, 16% Lurex Silver Sparkle",Holland & Sherry,9718019CP
100% Super 100's Wool Grey Snakeskin,Holland & Sherry,9718020CP
"55% Poly, 38% Silk, 7% Acrylic Black Floral",Holland & Sherry,9718021CP
"36% Silk, 32% Poly, 32% Acrylic Black Paisley",Holland & Sherry,9718022CP
"60% Wool, 34% Poly, 6% Silk Black Pattern",Holland & Sherry,9718023CP
100% Silk Black Solid,Holland & Sherry,9718024CP
100% Cotton Black Velvet Solid,Holland & Sherry,9718025CP
"96% Wool, 4% Poly Black Dot",Holland & Sherry,9718026CP
"65% Wool, 35% Silk Black Solid",Holland & Sherry,9718027CP
"60% Poly, 40% Wool Black Texture",Holland & Sherry,9718028CP
100% Wool Black Solid,Holland & Sherry,9718029CP
"55% Polyester, 8% Silk, 7% Acrylic Blue Floral",Holland & Sherry,9718030CP
"36% Silk, 32% Poly, 32% Acrylic Blue Paisley",Holland & Sherry,9718031CP
"60% Wool, 6% Silk, 34% Poly Navy Pattern",Holland & Sherry,9718032CP
100% Silk Blue Solid,Holland & Sherry,9718033CP
100% Super 100's Wool Blue Snakeskin,Holland & Sherry,9718034CP
100% Cotton Blue Velvet Solid,Holland & Sherry,9718035CP
100% Super 120's Wool Navy PinStripe,Holland & Sherry,9718036CP
100% Super 120's Wool Navy Windowpane,Holland & Sherry,9718037CP
"84% Super 120's Wool, 16% Lurex Blue Sparkle",Holland & Sherry,9718039CP
"60% Poly, 40% Wool Blue Texture",Holland & Sherry,9718040CP
"55% Poly, 38% Silk, 7% Acrylic Purple Floral",Holland & Sherry,9718041CP
"36% Silk, 32% Poly, 32% Acrylic Purple Paisley",Holland & Sherry,9718042CP
"60% Wool, 6% Silk, 34% Poly Purple Pattern",Holland & Sherry,9718043CP
100% Silk Purple Solid,Holland & Sherry,9718044CP
100% Cotton Purple Velvet Solid,Holland & Sherry,9718045CP
100% Super 120's Wool Black Windowpane,Holland & Sherry,9718046CP
100% Super 120's Wool Black PinStripe,Holland & Sherry,9718047CP
"84% Super 120's Wool, 16% Lurex Purple Sparkle",Holland & Sherry,9718049CP
100% Super 100's Wool Purple Snakeskin,Holland & Sherry,9718050CP
"55% Poly, 38% Silk, 7% Acrylic Turquoise Floral",Holland & Sherry,9718060CP
"36% Silk, 32% Poly, 32% Acrylic Turquoise Paisley",Holland & Sherry,9718061CP
"60% Wool, 6% Silk, 34% Poly Black Pattern",Holland & Sherry,9718062CP
100% Silk Green Solid,Holland & Sherry,9718063CP
100% Cotton Green Velvet Solid,Holland & Sherry,9718064CP
100% Super 120's Wool Navy Windowpane,Holland & Sherry,9718065CP
100% Super 120's Wool Navy PinStripe,Holland & Sherry,9718066CP
"84% Super 120's Wool, 16% Lurex Green Sparkle",Holland & Sherry,9718068CP
100% Super 100's Wool Green Snakeskin,Holland & Sherry,9718069CP
"50% Cotton, 50% Viscose Ivory Velvet Pattern",Holland & Sherry,9718070CP
"50% Cotton, 50% Viscose Silver Velvet Pattern",Holland & Sherry,9718071CP
"50% Cotton, 50% Viscose Black Velvet Pattern",Holland & Sherry,9718072CP
"50% Cotton, 50% Viscose Navy Velvet Pattern",Holland & Sherry,9718073CP
"50% Cotton, 50% Viscose Navy Velvet Pattern",Holland & Sherry,9718074CP
"64% Cotton, 36% Viscose Black Velvet Pattern",Holland & Sherry,9718076CP
"64% Cotton, 36% Viscose Navy Velvet Pattern",Holland & Sherry,9718077CP
"64% Cotton, 36% Viscose Purple Velvet Pattern",Holland & Sherry,9718078CP
"92% Super 120's Wool, 8% Lurex Gold Check",Holland & Sherry,9718007CP
"92% Super 120's Wool, 8% Lurex Silver Check",Holland & Sherry,9718018CP
"92% Super 120's Wool, 8% Lurex Blue Check",Holland & Sherry,9718038CP
"92% Super 120's Wool, 8% Lurex Purple Check",Holland & Sherry,9718048CP
"92% Super 120's Wool, 8% Lurex Red Check",Holland & Sherry,9718057CP
"92% Super 120's Wool, 8% Lurex Green Check",Holland & Sherry,9718067CP
"55% Poly, 38% Silk, 7% Acrylic Red Floral",Holland & Sherry,9718051CP
"36% Silk, 32% Poly, 32% Acrylic Red Paisley",Holland & Sherry,9718052CP
100% Silk Red Solid,Holland & Sherry,9718053CP
100% Cotton Red Velvet Solid,Holland & Sherry,9718054CP
100% Super 120's Wool Black PinStripe,Holland & Sherry,9718055CP
100% Super 120's Wool Black Windowpane,Holland & Sherry,9718056CP
"84% Super 120's Wool, 16% Lurex Red Sparkle",Holland & Sherry,9718058CP
100% Super 100's Wool Red Snakeskin,Holland & Sherry,9718059CP
"50% Cotton, 50% Viscose Red Velvet Solid",Holland & Sherry,9718075CP
100% Super 120's Wool Black Dot,Holland & Sherry,976000CP
100% Super 120's Wool Black Check,Holland & Sherry,976001CP
100% Super 120's Wool Black Check,Holland & Sherry,976002CP
100% Super 120's Wool Black Herringbone,Holland & Sherry,976003CP
100% Super 120's Wool Black Stripe,Holland & Sherry,976004CP
100% Super 120's Wool Black Pinpoint,Holland & Sherry,976005CP
100% Super 120's Wool Navy Pinpoint,Holland & Sherry,976006CP
100% Super 120's Wool Black Twill,Holland & Sherry,976007CP
100% Super 120's Wool Black Stripe,Holland & Sherry,976008CP
100% Super 120's Wool Black Herringbone,Holland & Sherry,976009CP
100% Super 120's Wool Navy Herringbone,Holland & Sherry,976010CP
"50% Kid Mohair, 50% Super 100's Wool Black Solid",Holland & Sherry,976011CP
"60% Kid Mohair, 40% Super 120's Wool Navy Solid",Holland & Sherry,976012CP
"60% Kid Mohair, 40% Super 120's Wool Navy Solid",Holland & Sherry,976013CP
"60% Kid Mohair, 40% Super 120's Wool Black Solid",Holland & Sherry,976014CP
"65% Wool, 35% Silk Black Solid",Holland & Sherry,976015CP
"78% Wool, 22% Silk Black Texture",Holland & Sherry,976016CP
"70% Wool, 30% Silk Grey Pattern",Holland & Sherry,976017CP
"85% Super 100's Wool, 15% Kid Mohair White Solid",Holland & Sherry,976018CP
"85% Super 100's Wool, 15% Kid Mohair Grey Sharkskin",Holland & Sherry,976019CP
"85% Super 100's Wool, 15% Kid Mohair Blue Solid",Holland & Sherry,976020CP
"80% Super 100's Wool, 20% Kid Mohair Navy Solid",Holland & Sherry,976021CP
"80% Super 100's Wool, 20% Kid Mohair Black Solid",Holland & Sherry,976022CP
"80% Super 100's Wool, 20% Kid Mohair Black Stripe",Holland & Sherry,976023CP
"80% Super 100's Wool, 20% Kid Mohair Black Stripe",Holland & Sherry,976024CP
"80% Super 100's Wool, 20% Kid Mohair Navy Stripe",Holland & Sherry,976025CP
"80% Super 100's Wool, 20% Kid Mohair Black Stripe",Holland & Sherry,976026CP
100% Super 100's Wool Black Solid,Holland & Sherry,976027CP
